"Latin.name","Species","Family","Life.Form","USDA.Code","Rep","Exp","TRT","Code","YearCollected","Lat","Long","SoilMoisture","VegHeight","OHeight","CC1","CC2","CC3","CCAvg","CC.Relative","Stomatal.Conductance","WetWeight","DryWeight","LeafArea","LDMC","LWC","SLA","LMA","D15N","D13C","Percent_N","Percent_C","CN_ratio"
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",2,"","","PEDGRO2","2008_2009",NaN,NaN,NaN,NaN,19.5,401.3,NaN,NaN,401.3,0.993923455,147.8,NaN,NaN,3.834,NaN,NaN,115.8308157,0.0086,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",3,"","","PEDGRO3","2008_2009",NaN,NaN,NaN,NaN,19.6,132.8,NaN,NaN,132.8,0.328913618,141.4,NaN,NaN,3.191,NaN,NaN,145.7077626,0.0069,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",4,"","","PEDGRO4","2008_2009",NaN,NaN,NaN,NaN,17.5,175.1,NaN,NaN,175.1,0.433680531,NaN,NaN,NaN,7.523,NaN,NaN,117.3634945,0.0085,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",5,"","","PEDGRO5","2008_2009",NaN,NaN,NaN,NaN,18.1,81,NaN,NaN,81,0.200617493,NaN,NaN,NaN,7.328,NaN,NaN,127.6655052,0.0078,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",6,"","","PEDGRO6","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.909,NaN,NaN,24.16768916,0.0414,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",7,"","","PEDGRO7","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.569,NaN,NaN,39.46236559,0.0253,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",8,"","","PEDGRO8","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.665,NaN,NaN,22.56073278,0.0443,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",9,"","","PEDGRO9","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.804,NaN,NaN,30.35913807,0.0329,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",10,"","","PEDGRO10","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.032,NaN,NaN,32.13282248,0.0311,NaN,NaN,NaN,NaN,NaN
"Pedicularis groenlandica","PEDGRO","Orobranchaceae","Forb","PEGR2",11,"","","PEDGRO11","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.086,NaN,NaN,37.72151899,0.0265,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",1,"","","PEDPAR1","2008_2009",NaN,NaN,NaN,NaN,11.5,140.5,NaN,NaN,140.5,0.347984663,142.7,NaN,NaN,3.171,NaN,NaN,47.54122939,0.021,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",2,"","","PEDPAR2","2008_2009",NaN,NaN,NaN,NaN,12.5,88.2,NaN,NaN,88.2,0.218450159,159.8,NaN,NaN,3.93,NaN,NaN,95.15738499,0.0105,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",3,"","","PEDPAR3","2008_2009",NaN,NaN,NaN,NaN,9.7,74.1,NaN,NaN,74.1,0.183527855,280,NaN,NaN,2.994,NaN,NaN,94.1509434,0.0106,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",4,"","","PEDPAR4","2008_2009",NaN,NaN,NaN,NaN,11.1,69.6,NaN,NaN,69.6,0.172382438,222.5,NaN,NaN,3.315,NaN,NaN,96.64723032,0.0103,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",5,"","","PEDPAR5","2008_2009",NaN,NaN,NaN,NaN,8.2,63.8,NaN,NaN,63.8,0.158017235,562.2,NaN,NaN,5.163,NaN,NaN,112.7292576,0.0089,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",6,"","","PEDPAR6","2008_2009",NaN,NaN,NaN,NaN,18,NaN,NaN,NaN,NaN,NaN,398.2,NaN,NaN,1.819,NaN,NaN,114.4025157,0.0087,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",7,"","","PEDPAR7","2008_2009",NaN,NaN,NaN,NaN,18.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.42,NaN,NaN,82.60869565,0.0121,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",8,"","","PEDPAR8","2008_2009",NaN,NaN,NaN,NaN,16.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.825,NaN,NaN,86.93693694,0.0115,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",9,"","","PEDPAR9","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.669,NaN,NaN,106.76,0.0094,NaN,NaN,NaN,NaN,NaN
"Pedicularis parryi","PEDPAR","Orobranchaceae","Forb","PEPA3",10,"","","PEDPAR10","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.086,NaN,NaN,156.8421053,0.0064,NaN,NaN,NaN,NaN,NaN
"Pedicularis racemosa","PEDRAC","Orobranchaceae","Subshrub, Forb","PERA",1,"","","PEDRAC1","2008_2009",NaN,NaN,NaN,NaN,33,243.3,NaN,NaN,243.3,0.602595506,273.5,NaN,NaN,1.736,NaN,NaN,190.7692308,0.0052,NaN,NaN,NaN,NaN,NaN
"Pedicularis racemosa","PEDRAC","Orobranchaceae","Subshrub, Forb","PERA",2,"","","PEDRAC2","2008_2009",NaN,NaN,NaN,NaN,20,134.4,NaN,NaN,134.4,0.332876433,230,NaN,NaN,1.37,NaN,NaN,155.6818182,0.0064,NaN,NaN,NaN,NaN,NaN
"Pedicularis racemosa","PEDRAC","Orobranchaceae","Subshrub, Forb","PERA",3,"","","PEDRAC3","2008_2009",NaN,NaN,NaN,NaN,22,282.1,NaN,NaN,282.1,0.698693762,154.2,NaN,NaN,1.737,NaN,NaN,190.8791209,0.0052,NaN,NaN,NaN,NaN,NaN
"Pedicularis racemosa","PEDRAC","Orobranchaceae","Subshrub, Forb","PERA",4,"","","PEDRAC4","2008_2009",NaN,NaN,NaN,NaN,22,174,NaN,NaN,174,0.430956096,178.5,NaN,NaN,2.384,NaN,NaN,158.9333333,0.0063,NaN,NaN,NaN,NaN,NaN
"Pedicularis racemosa","PEDRAC","Orobranchaceae","Subshrub, Forb","PERA",5,"","","PEDRAC5","2008_2009",NaN,NaN,NaN,NaN,16,133.8,NaN,NaN,133.8,0.331390377,225,NaN,NaN,4.753,NaN,NaN,246.2694301,0.0041,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",1,"","","PENWHI1","2008_2009",NaN,NaN,NaN,NaN,15.6,425.8,NaN,NaN,425.8,1.054604055,120.5,NaN,NaN,4.584,NaN,NaN,145.9872611,0.0068,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",2,"","","PENWHI2","2008_2009",NaN,NaN,NaN,NaN,21.5,552.3,NaN,NaN,552.3,1.36791409,57,NaN,NaN,1.814,NaN,NaN,123.4013605,0.0081,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",3,"","","PENWHI3","2008_2009",NaN,NaN,NaN,NaN,15.9,368.3,NaN,NaN,368.3,0.912190402,124.6,NaN,NaN,2.647,NaN,NaN,129.1219512,0.0077,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",4,"","","PENWHI4","2008_2009",NaN,NaN,NaN,NaN,19.4,518.5,NaN,NaN,518.5,1.28419963,NaN,NaN,NaN,5.835,NaN,NaN,175.753012,0.0057,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",5,"","","PENWHI5","2008_2009",NaN,NaN,NaN,NaN,12.4,759.5,NaN,NaN,759.5,1.88109859,NaN,NaN,NaN,4.384,NaN,NaN,160,0.0063,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",6,"","","PENWHI6","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",7,"","","PENWHI7","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",8,"","","PENWHI8","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",9,"","","PENWHI9","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Penstemon whippleanus","PENWHI","Scrophulariaceae","Subshrub, Forb","PEWH",10,"","","PENWHI10","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Phleum alpinum","PHLALP","Poaceae","Graminoid","PHAL2",1,"","","PHLALP1","2008_2009",NaN,NaN,NaN,NaN,25,383.870297,NaN,NaN,383.870297,0.950754278,117.9,NaN,NaN,4.122,NaN,NaN,176.1538462,0.0057,NaN,NaN,NaN,NaN,NaN
"Phleum alpinum","PHLALP","Poaceae","Graminoid","PHAL2",2,"","","PHLALP2","2008_2009",NaN,NaN,NaN,NaN,23,432.4605245,NaN,NaN,432.4605245,1.07110057,54.9,NaN,NaN,1.963,NaN,NaN,142.2463768,0.007,NaN,NaN,NaN,NaN,NaN
"Phleum alpinum","PHLALP","Poaceae","Graminoid","PHAL2",3,"","","PHLALP3","2008_2009",NaN,NaN,NaN,NaN,23,255.9546294,NaN,NaN,255.9546294,0.633937976,82,NaN,NaN,9.337,NaN,NaN,179.5576923,0.0056,NaN,NaN,NaN,NaN,NaN
"Phleum alpinum","PHLALP","Poaceae","Graminoid","PHAL2",4,"","","PHLALP4","2008_2009",NaN,NaN,NaN,NaN,33,219.0265476,NaN,NaN,219.0265476,0.54247601,93.2,NaN,NaN,3.176,NaN,NaN,175.4696133,0.0057,NaN,NaN,NaN,NaN,NaN
"Phleum alpinum","PHLALP","Poaceae","Graminoid","PHAL2",5,"","","PHLALP5","2008_2009",NaN,NaN,NaN,NaN,23,368.3494045,NaN,NaN,368.3494045,0.912312766,54.8,NaN,NaN,2.973,NaN,NaN,130.3947368,0.0077,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",1,"","","PHLPRA1","2008_2009",NaN,NaN,NaN,NaN,14.5,278.1,NaN,NaN,278.1,0.688786725,79.8,NaN,NaN,5.664,NaN,NaN,186.3157895,0.0054,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",2,"","","PHLPRA2","2008_2009",NaN,NaN,NaN,NaN,15.8,194.8,NaN,NaN,194.8,0.482472686,40.3,NaN,NaN,4.809,NaN,NaN,190.0790514,0.0053,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",3,"","","PHLPRA3","2008_2009",NaN,NaN,NaN,NaN,17,283.5,NaN,NaN,283.5,0.702161225,76.3,NaN,NaN,3.114,NaN,NaN,126.0728745,0.0079,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",4,"","","PHLPRA4","2008_2009",NaN,NaN,NaN,NaN,16.5,282.1,NaN,NaN,282.1,0.698693762,NaN,NaN,NaN,4.82,NaN,NaN,260.5405405,0.0038,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",5,"","","PHLPRA5","2008_2009",NaN,NaN,NaN,NaN,16.8,353.2,NaN,NaN,353.2,0.874791339,NaN,NaN,NaN,9.277,NaN,NaN,170.5330882,0.0059,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",6,"","","PHLPRA6","2008_2009",NaN,NaN,NaN,NaN,24.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.352,NaN,NaN,312.9064039,0.0032,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",7,"","","PHLPRA7","2008_2009",NaN,NaN,NaN,NaN,30.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.789,NaN,NaN,113.15,0.0088,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",8,"","","PHLPRA8","2008_2009",NaN,NaN,NaN,NaN,26.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.188,NaN,NaN,212.6627219,0.0047,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",9,"","","PHLPRA9","2008_2009",NaN,NaN,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.724,NaN,NaN,107.942029,0.0093,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",10,"","","PHLPRA10","2008_2009",NaN,NaN,NaN,NaN,32.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.885,NaN,NaN,174.0618102,0.0057,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",11,"","","PHLPRA11","2008_2009",NaN,NaN,NaN,NaN,36.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.86,NaN,NaN,245.8852868,0.0041,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",12,"","","PHLPRA12","2008_2009",NaN,NaN,NaN,NaN,32.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.893,NaN,NaN,215.6557377,0.0046,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",13,"","","PHLPRA13","2008_2009",NaN,NaN,NaN,NaN,29.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.846,NaN,NaN,100.5286344,0.0099,NaN,NaN,NaN,NaN,NaN
"Phleum pratense","PHLPRA","Poaceae","Graminoid","PHPR3",14,"","","PHLPRA14","2008_2009",NaN,NaN,NaN,NaN,38.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.621,NaN,NaN,186.5070423,0.0054,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",1,"","","PHLPUL1","2008_2009",NaN,NaN,NaN,NaN,1.9,81.8060929,NaN,NaN,81.8060929,0.202613991,97.9,NaN,NaN,0.276,NaN,NaN,31.36363636,0.0319,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",2,"","","PHLPUL2","2008_2009",NaN,NaN,NaN,NaN,1.9,85.75796344,NaN,NaN,85.75796344,0.212401822,180,NaN,NaN,0.162,NaN,NaN,34.46808511,0.029,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",3,"","","PHLPUL3","2008_2009",NaN,NaN,NaN,NaN,1.8,287.5152729,NaN,NaN,287.5152729,0.712106089,300.2,NaN,NaN,0.067,NaN,NaN,31.9047619,0.0313,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",4,"","","PHLPUL4","2008_2009",NaN,NaN,NaN,NaN,1.2,70.35097597,NaN,NaN,70.35097597,0.174242425,NaN,NaN,NaN,0.088,NaN,NaN,38.26086957,0.0261,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",5,"","","PHLPUL5","2008_2009",NaN,NaN,NaN,NaN,0.9,162.4966508,NaN,NaN,162.4966508,0.40246507,NaN,NaN,NaN,0.155,NaN,NaN,36.04651163,0.0277,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",6,"","","PHLPUL6","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144,NaN,NaN,33.48837209,0.0299,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",7,"","","PHLPUL7","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.201,NaN,NaN,35.26315789,0.0284,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",8,"","","PHLPUL8","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.109,NaN,NaN,36.33333333,0.0275,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",9,"","","PHLPUL9","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118,NaN,NaN,35.75757576,0.028,NaN,NaN,NaN,NaN,NaN
"Phlox pulvinata","PHLPUL","Polemoniaceae","Forb","PHPU5",10,"","","PHLPUL10","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102,NaN,NaN,37.77777778,0.0265,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",1,"","","POAALP1","2008_2009",NaN,NaN,NaN,NaN,6.9,617.2,NaN,NaN,617.2,1.52865576,75.3,NaN,NaN,1.376,NaN,NaN,269.8039216,0.0037,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",2,"","","POAALP2","2008_2009",NaN,NaN,NaN,NaN,14.1,302.6,NaN,NaN,302.6,0.749467325,176.1,NaN,NaN,2.079,NaN,NaN,266.5384615,0.0038,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",3,"","","POAALP3","2008_2009",NaN,NaN,NaN,NaN,6.4,716.8,NaN,NaN,716.8,1.775340973,285.7,NaN,NaN,0.62,NaN,NaN,221.4285714,0.0045,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",4,"","","POAALP4","2008_2009",NaN,NaN,NaN,NaN,9.4,617.2,NaN,NaN,617.2,1.52865576,121.9,NaN,NaN,0.67,NaN,NaN,128.8461538,0.0078,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",5,"","","POAALP5","2008_2009",NaN,NaN,NaN,NaN,8.4,437.5,NaN,NaN,437.5,1.083582137,274.2,NaN,NaN,0.93,NaN,NaN,132.8571429,0.0075,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",6,"","","POAALP6","2008_2009",NaN,NaN,NaN,NaN,10,232.2,NaN,NaN,232.2,0.575103479,157.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",7,"","","POAALP7","2008_2009",NaN,NaN,NaN,NaN,21,376.1,NaN,NaN,376.1,0.931509124,129.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",8,"","","POAALP8","2008_2009",NaN,NaN,NaN,NaN,15,326.7,NaN,NaN,326.7,0.809157221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",9,"","","POAALP9","2008_2009",NaN,NaN,NaN,NaN,19,447.6,NaN,NaN,447.6,1.108597405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa alpina","POAALP","Poaceae","Graminoid","POAL2",10,"","","POAALP10","2008_2009",NaN,NaN,NaN,NaN,21,396.5,NaN,NaN,396.5,0.982035011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",1,"","","POACUS1","2008_2009",NaN,NaN,NaN,NaN,48.1,569.6051712,NaN,NaN,569.6051712,1.410774831,31.1,NaN,NaN,0.86,NaN,NaN,136.5079365,0.0073,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",2,"","","POACUS2","2008_2009",NaN,NaN,NaN,NaN,53.2,822.5509993,NaN,NaN,822.5509993,2.037260731,178.7,NaN,NaN,1.19,NaN,NaN,123.9583333,0.0081,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",3,"","","POACUS3","2008_2009",NaN,NaN,NaN,NaN,63.9,654.3899598,NaN,NaN,654.3899598,1.620766334,241.2,NaN,NaN,1.436,NaN,NaN,159.5555556,0.0063,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",4,"","","POACUS4","2008_2009",NaN,NaN,NaN,NaN,50.9,671.2900069,NaN,NaN,671.2900069,1.662623681,159.3,NaN,NaN,0.677,NaN,NaN,169.25,0.0059,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",5,"","","POACUS5","2008_2009",NaN,NaN,NaN,NaN,40.6,766.3444755,NaN,NaN,766.3444755,1.898050707,129.9,NaN,NaN,0.777,NaN,NaN,180.6976744,0.0055,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",6,"","","POACUS6","2008_2009",NaN,NaN,NaN,NaN,55.4,NaN,NaN,NaN,NaN,NaN,190.1,NaN,NaN,1.412,NaN,NaN,83.05882353,0.012,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",7,"","","POACUS7","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.548,NaN,NaN,209.1891892,0.0048,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",8,"","","POACUS8","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.145,NaN,NaN,141.3580247,0.0071,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",9,"","","POACUS9","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.011,NaN,NaN,74.88888889,0.0134,NaN,NaN,NaN,NaN,NaN
"Poa cusickii","POACUS","Poaceae","Graminoid","POCU3",10,"","","POACUS10","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.695,NaN,NaN,154.0909091,0.0065,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",1,"","","POAGLA1","2008_2009",NaN,NaN,NaN,NaN,20.8,522.2,NaN,NaN,522.2,1.293363639,140.7,NaN,NaN,0.752,NaN,NaN,35.1754386,0.0284,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",2,"","","POAGLA2","2008_2009",NaN,NaN,NaN,NaN,17.2,447.6,NaN,NaN,447.6,1.108597405,186.4,NaN,NaN,0.76,NaN,NaN,38.8,0.0258,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",3,"","","POAGLA3","2008_2009",NaN,NaN,NaN,NaN,13.6,420.8,NaN,NaN,420.8,1.042220259,108.2,NaN,NaN,0.385,NaN,NaN,41.42857143,0.0241,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",4,"","","POAGLA4","2008_2009",NaN,NaN,NaN,NaN,11.5,502.1,NaN,NaN,502.1,1.243580779,NaN,NaN,NaN,0.662,NaN,NaN,41.41025641,0.0241,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",5,"","","POAGLA5","2008_2009",NaN,NaN,NaN,NaN,16.2,477.1,NaN,NaN,477.1,1.1816618,NaN,NaN,NaN,0.494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",6,"","","POAGLA6","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",7,"","","POAGLA7","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Poa glauca","POAGLA","Poaceae","Graminoid","POGL",8,"","","POAGLA8","2008_2009",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
